,comments,duration,languages,published_date,speaker_occupation,title,views,Positive,Negative,Moderate,related_views,event_class,Humanity/Progress_tag,arts/creativity_tag,philanthropy/religion_tag,music_tag,Global issues_tag,Scientific Fields_tag,media/entertainment_tag,Organizing/Perceiving Information_tag,Middle East_tag,Epidemics_tag,Outer-Space_tag,Vices/Prejudices_tag,exploration_tag,robots/prosthetics_tag,animals/organisms_tag
2325,106,1129,16,1479140461,Civil rights advocate,The urgency of intersectionality,857330,709,61,17,1706906,TEDWomen,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2326,48,897,21,1479225958,Blockchain entrepreneur and researcher,How the blockchain will radically transform the economy,1985742,1244,224,112,1709627,Other,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
2327,45,445,38,1479311284,Writer,The playful wonderland behind great inventions,1122671,1995,13,22,1942938,Other,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2328,37,713,23,1479399394,"Educator, author",Help for kids the education system ignores,1158432,1461,22,19,1422414,Other,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2329,82,1024,25,1479484808,"Logician, mathematician, computer scientist",Math is the hidden secret to understanding the world,1910593,3599,69,87,2039486,TEDx,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0
2330,71,1188,22,1479744573,"Broadcast personality, politician, author",A political party for women's equality,799891,1336,71,16,2671323,TEDWomen,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2331,93,945,23,1479831593,Futurist,What will humans look like in 100 years?,2595890,2598,66,37,1382026,Other,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
2332,69,908,28,1479917854,Social psychologist,How to speak up for yourself,3225186,5295,162,150,8601399,TEDx,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2333,291,826,23,1480346925,Energy scholar,We need nuclear power to solve climate change,1070583,609,85,12,1842538,Other,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2334,99,965,13,1480434619,"Writer, activist",An interview with the founders of Black Lives Matter,782276,468,200,13,1566002,TEDWomen,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
2335,43,847,23,1480521997,Social geographer,Maps that show us who we are (not just where we are),1384978,1230,63,41,953364,TEDx,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
2336,13,686,20,1480607832,"Urban planner, designer, author",How an old loop of railroads is changing the face of a city,825412,386,38,29,992769,TEDNYC,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2337,65,747,24,1480696361,Digital storyteller,4 larger-than-life lessons from soap operas,1381604,1475,42,31,2428139,Other,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2338,53,1027,13,1480955067,Transgender activist,A queer vision of love and marriage,1172873,1353,58,23,3368950,TEDWomen,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2339,40,615,24,1481041650,"Rocket scientist, explorer",Let's clean up the space junk orbiting Earth,962489,503,67,63,1915051,TEDx,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2340,79,931,29,1481128243,"Author, blogger, entrepreneur",What I learned from 100 days of rejection,3464767,9481,26,71,4760635,TEDx,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2341,42,944,23,1481213885,Wellness specialist,Say your truths and seek them in others,1290086,2587,29,24,1814767,TEDWomen,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2342,44,746,23,1481299843,Bioethicist,Do kids think of sperm donors as family?,1026629,427,27,35,2166507,TEDx,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2343,34,1033,22,1481559403,Cancer researcher,Why curiosity is the key to science and medicine,888652,531,18,23,1832244,TEDx,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
2344,76,824,22,1481645049,Digital visionary,How AI can bring on a second Industrial Revolution,1389133,1194,50,33,1916091,Other,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
2345,85,1103,19,1481730708,"Neuroscientist, writer, entrepreneur",Could a drug prevent depression and PTSD?,1173589,1222,47,39,3534320,TEDx,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
2346,52,620,16,1481817482,Educator,How students of color confront impostor syndrome,1005451,860,75,42,1599122,Other,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2347,90,714,33,1481904806,Author,How to gain control of your free time,4864165,8319,143,210,5679953,TEDWomen,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2348,135,1117,18,1482163386,Economist,Will automation take away all our jobs?,1232506,1274,93,75,1663198,TEDx,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2349,35,237,26,1482235189,"Writer, educator",What will you tell your daughters about 2016?,1119309,1230,91,27,1327905,TEDWomen,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
2350,40,715,24,1482271030,Astrophysicist,Why Earth may someday look like Mars,975597,993,43,52,1685815,TEDx,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2351,240,987,18,1482336304,Rabbi,It's time to reclaim religion,1219102,1890,157,35,1580985,TEDWomen,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2352,53,954,18,1482423603,Experimental particle physicist,How we explore unanswered questions in physics,1430257,1214,33,60,2136713,TEDx,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2353,76,808,36,1483457867,Organizational psychologist,Are you a giver or a taker?,3535736,5981,88,93,3347939,Other,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2354,92,899,18,1483546226,Nuclear reformer,The world doesn't need more nuclear weapons,899560,520,46,13,1143803,TEDWomen,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2355,45,728,28,1483632661,Food entrepreneur,Want kids to learn well? Feed them well,1345520,1168,15,29,2219069,Other,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2356,116,896,20,1483719338,Sex researcher,The lies we tell pregnant women,1614524,1452,231,79,2402223,TEDx,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2357,43,917,24,1483977980,Writer,A better way to talk about love,1802516,1657,87,97,3572919,TEDx,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2358,58,575,26,1484065177,Materials scientist,The next step in nanotechnology,1284067,679,62,61,1546075,Other,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2359,18,720,19,1484149970,Software pioneer,Meet the inventor of the electronic spreadsheet,992523,1189,17,18,2839937,TEDx,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2360,43,759,20,1484237268,Developmental and regeneration biologist,"To solve old problems, study new species",1059199,938,14,17,3083320,TEDx,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1
2361,31,766,20,1484324374,"Writer, activist","If a story moves you, act on it",1147037,1546,42,60,3749431,TEDWomen,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
2362,266,1027,31,1484669356,Filmmaker,What happens when you have a disease doctors can't diagnose,1406574,3360,26,12,1191059,Other,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
2363,360,970,17,1484754934,"Actor, activist",How online abuse of women has spiraled out of control,1422701,2496,408,34,3645425,TEDWomen,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
2364,14,649,19,1484841471,Artist,Art made of the air we breathe,827288,443,49,43,940391,TEDx,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2365,128,721,19,1484928428,Social psychologist,How to have better political conversations,1243853,1668,115,79,1322536,TEDx,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2366,92,1099,16,1485188309,Biologist,The ethical dilemma of designer babies,1082248,685,68,29,1363507,TEDx,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
2367,31,715,20,1485274383,Architect,Buildings that blend nature and city,1035995,1246,48,35,1940260,TEDWomen,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2368,54,867,18,1485360776,Cybercrime fighter,Where is cybercrime really coming from?,1304221,781,28,31,1399467,Other,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2369,59,1211,19,1485446543,Filmmaker,What we don't know about Europe's Muslim kids,1195885,2165,25,12,2283256,TEDx,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
2370,29,479,32,1485533091,"Inventor, student scientist",A young scientist's quest for clean water,958917,733,15,27,1481513,TEDWomen,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1
2371,20,1308,17,1485791317,Satellite archaeologist + TED Prize winner,Help discover ancient ruins -- before it's too late,799873,642,15,22,1112377,Yearly TED Conference,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0
2372,34,769,21,1485877172,Data visualisation editor,Why you should love statistics,1369939,981,22,33,2298795,TEDx,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
2373,105,682,22,1485965143,Learning expert,How to get better at the things you care about,2031509,5365,50,68,2581504,TEDx,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2374,133,918,27,1486051372,Activist,My son was a Columbine shooter. This is my story,2359347,2560,59,35,1433234,Other,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2375,66,827,23,1486138005,Spacecraft operations engineer,What time is it on Mars?,1374091,1122,30,32,1154211,TEDx,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0
2376,125,923,23,1486396112,"Designer, futurist",The incredible inventions of intuitive AI,2759051,2059,56,23,1500630,TEDx,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
2377,308,1146,21,1486467874,Writer,Our story of rape and reconciliation,3950921,2651,207,36,1698703,TEDWomen,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2378,51,746,17,1486569531,Cancer fighter,New nanotech to detect cancer early,893022,696,13,15,1536264,Other,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
2379,33,1117,13,1486655714,Urban planner,4 ways to make a city more walkable,1354647,824,15,31,1200046,TEDx,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2380,36,856,20,1486741777,Humanitarian psychologist,What it's like to be a parent in a war zone,896491,690,24,23,1184921,TEDx,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0
2381,41,745,14,1487001956,"Writer, activist",How racism harms pregnant women -- and what can help,793925,284,69,15,952060,TEDWomen,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
2382,33,257,32,1487073428,Guitar duo,An electrifying acoustic guitar performance,1138566,1103,11,31,1102001,Yearly TED Conference,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2383,53,865,16,1487088188,Communications researcher,How to practice safe sexting,1240167,717,72,52,1771397,TEDx,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2384,93,517,23,1487174869,Journalist,3 ways to fix a broken news industry,942996,1241,47,43,1215428,TEDNYC,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
2385,30,763,15,1487261136,Legal activist,How jails extort the poor,944259,680,27,18,1454908,TEDx,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2386,270,620,23,1487347786,"Scientist, philosopher",Don't fear superintelligent AI,1362265,929,133,22,1854349,Other,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
2387,345,3608,19,1487604924,Historian,Nationalism vs. globalism: the new political divide,1514291,1882,83,30,1445847,Other,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0
2388,52,749,10,1487693334,Cultural theorist,The racial politics of time,690546,678,107,12,1195109,TEDWomen,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2389,44,850,16,1487780253,Roboticist,A robot that eats pollution,1107711,1114,44,17,1206932,TEDx,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1
2390,22,711,22,1487864998,Public sector researcher,A few ways to fix a government,952784,745,4,36,962064,Other,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0
2391,100,944,17,1487951404,Media researcher,The data behind Hollywood's sexism,891398,596,174,46,1036187,TEDWomen,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2392,6,440,19,1488211188,"Designer, artist","Smelfies, and other experiments in synthetic biology",760537,386,27,7,1115635,TEDx,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2393,74,370,29,1488297881,Entrepreneur,This app makes it fun to pick up litter,1004810,1420,15,8,1198615,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2394,22,368,27,1488384349,Entrepreneur,"What I learned from 2,000 obituaries",1395806,1093,33,43,4948795,TEDNYC,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2395,19,918,17,1488470040,Pediatric psychologist,Stories from a home for terminally ill children,890330,944,0,10,2034129,TEDWomen,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
2396,13,299,29,1488542180,"Singer, songwriter, actress","""Rollercoaster""",804359,254,6,19,1404048,Other,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2397,191,778,19,1488559087,"Writer, radio host, comedian",A scientific approach to the paranormal,1257858,1040,121,45,2071205,TEDx,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
2398,197,917,22,1488816305,"Writer, activist",I grew up in the Westboro Baptist Church. Here's why I left,4503368,4202,65,30,2637997,TEDNYC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2399,28,761,23,1488902214,Author,"To raise brave girls, encourage adventure",1465808,2091,19,24,2272553,TEDWomen,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2400,66,802,18,1488988437,"Theater director, producer",Why women should tell the stories of humanity,1086882,735,35,44,2653865,TEDWomen,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2401,60,524,16,1489075733,Poet of code,How I'm fighting bias in algorithms,869310,569,58,33,1404965,TEDx,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2402,80,448,29,1489161707,Writer,Beautiful new words to describe obscure emotions,1173364,1082,31,33,1338514,TEDx,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2403,37,714,17,1489417177,Progressive mortician,A burial practice that nourishes the planet,933978,808,18,17,1337178,Other,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
2404,33,366,23,1489502331,Asteroid hunter,Adventures of an asteroid hunter,976473,562,26,41,1334374,Yearly TED Conference,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2405,101,1020,18,1489590014,"Journalist, author",What young women believe about their own sexual pleasure,1750573,2077,66,17,3506639,TEDWomen,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2406,70,973,10,1489676410,Literary scholar,Should we simplify spelling?,448733,382,46,16,1584266,TEDx,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2407,5,389,0,1489759215,Musical explorers,"""Turceasca""",640734,149,6,6,820299,Yearly TED Conference,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2408,37,713,15,1489765906,Filmmaker,Inside America's dead shopping malls,1707855,787,194,113,1516468,TEDx,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
2409,22,1018,11,1490021831,Pediatric ICU doctor,Lifelike simulations that make real-life surgery safer,882840,492,11,19,1202591,TEDx,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2410,29,715,28,1490108130,Social innovator,"Asking for help is a strength, not a weakness",1257054,1908,2,33,2478866,TEDWomen,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2411,12,861,16,1490195858,"Physician, global health policy analyst",Why civilians suffer more once a war is over,869734,315,19,24,900176,TEDx,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0
2412,83,895,13,1490282383,Policy advisor,Who would the rest of the world vote for in your country's election?,908666,848,52,17,1465067,TEDx,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2413,44,705,19,1490366935,Data journalist,3 ways to spot a bad statistic,1405468,962,107,57,3055838,TEDNYC,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
2414,22,361,24,1490627528,Youth inventor,A young inventor's plan to recycle Styrofoam,1057942,977,14,15,998373,Other,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2415,39,599,20,1490713650,Lactation researcher,What we don't know about mother's milk,1107309,860,29,51,1200303,TEDWomen,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
2416,56,644,15,1490799671,Drug policy expert,Addiction is a disease. We should treat it like one,1247655,592,27,23,3001695,TEDx,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
2417,57,995,17,1490887020,Epigeneticist,How early life experience is written into DNA,1128480,996,35,10,1216207,TEDx,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
2418,11,609,0,1490963646,Percussion ensemble,"""Music for Wood and Strings""",767660,45,17,14,1105809,Yearly TED Conference,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2419,15,651,11,1490973136,Poet,A young poet tells the story of Darfur,822049,667,3,24,2596978,Other,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
2420,56,502,26,1491231086,Pricing consultant,"Know your worth, and then ask for it",2032751,1608,25,37,1591681,TEDx,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2421,42,2853,5,1491256255,"TV journalist, women's empowerment advocate",Political common ground in a polarized United States,890478,133,30,17,1192236,Other,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
2422,56,771,18,1491318625,Imaging scientist,How to take a picture of a black hole,1502615,761,102,47,1200984,TEDx,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
2423,22,825,11,1491404267,Information security specialist ,The conversation we're not having about digital child abuse,402343,476,15,14,2535127,TEDx,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2424,54,1047,15,1491491023,Public health sociologist,How racism makes us sick,1005076,609,46,44,1255980,Other,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
2425,33,673,16,1491577660,Information designer,How we can find ourselves in data,1077662,537,22,43,1261411,TEDNYC,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2426,35,822,14,1491836296,Futurist,3 ways to plan for the (very) long term,1593651,1125,73,73,2423328,TEDx,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2427,70,896,14,1491923232,"Bioethicist, lawyer",In praise of conflict,1095143,502,54,7,1003207,TEDx,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2428,11,322,20,1492008984,First aid instructor,An intergalactic guide to using a defibrillator,967472,500,32,20,1487188,TEDNYC,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2429,18,404,23,1492095971,Women's health advocate,A simple birth kit for mothers in the developing world,801279,547,7,4,1147170,Other,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2430,55,1768,14,1492181577,Novelist,We should all be feminists,1318454,1791,58,8,4483010,TEDx,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2431,27,766,20,1492440513,Architect,How do you build a sacred space?,1098436,770,51,37,1496475,TEDNYC,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2432,30,925,17,1492527759,Astronomer,How radio telescopes show us unseen galaxies,970115,772,23,11,1304364,TEDx,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2433,25,634,22,1492613954,Video game designer,A video game to cope with grief,1156126,743,18,14,2437205,TEDNYC,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
2434,32,907,13,1492700670,Physician,A doctor's case for medical marijuana,1114319,720,25,18,2295023,Other,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
2435,67,663,27,1492786821,Financial literacy advocate,How I learned to read -- and trade stocks -- in prison,2198889,2401,24,36,1201602,TEDx,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
2436,53,386,29,1493046727,Journalist,How fake news does real harm,1036236,606,19,30,905971,Other,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
2437,23,873,14,1493133722,Environmental engineer,Science in service to the public good,872015,371,23,11,1070146,TEDx,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
2438,235,1072,32,1493168465,Bishop of Rome,Why the only future worth building includes everyone,2679881,5746,110,45,1901621,Yearly TED Conference,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2439,22,1108,13,1493319006,Athlete,"On tennis, love and motherhood",1426132,452,18,26,1508074,Yearly TED Conference,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
2440,51,836,24,1493399257,"Neuroscientist, novelist",What you can do to prevent Alzheimer's,2178534,2690,38,31,1724029,Yearly TED Conference,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2441,250,2450,21,1493596683,Serial entrepreneur,The future we're building -- and boring,5666038,4381,84,41,1714441,Yearly TED Conference,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0
2442,92,930,16,1493738150,Historian,Behind the lies of Holocaust denial,918385,1048,46,14,1108976,TEDx,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
2443,80,573,16,1493823364,Cyberspace analyst,How (and why) Russia hacked the US election,1132913,659,218,50,1616032,Yearly TED Conference,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
2444,35,546,23,1493909824,Entrepreneur,There's no shame in taking care of your mental health,1460852,1389,10,22,1948474,Other,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2445,49,425,25,1493995739,Education entrepreneur,A summer school kids actually want to attend,973376,807,26,36,2150661,Yearly TED Conference,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2446,13,648,14,1494255761,Photographic ethnographer,A tribute to nurses,1079349,684,0,9,2172579,Other,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0
2447,115,951,20,1494342268,"Neuroscientist, primatologist, writer",The biology of our best and worst selves,1158707,1282,47,22,1323943,Yearly TED Conference,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2448,23,1000,7,1494427578,"Musician, poet","Poetry, music and identity",626886,776,16,8,1551741,Yearly TED Conference,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2449,15,711,15,1494601475,Oceanographer,How human noise affects ocean habitats,975412,397,21,30,1042872,TEDx,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1
2450,105,1071,26,1494618280,"Actor, producer, activist","Thoughts on humanity, fame and love",4642478,10238,107,120,4101230,Yearly TED Conference,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
2451,70,1055,10,1494858586,AI expert,3 principles for creating safer AI,1085138,483,24,26,1298027,Yearly TED Conference,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0
2452,41,969,14,1494946863,Caregiver,What makes life worth living in the face of death,1515749,2012,13,22,1991626,Other,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
2453,259,787,13,1495031900,"Policy entrepreneur, climate expert, author",A climate solution where all sides can win,1022042,703,73,23,1595757,Yearly TED Conference,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
2454,64,633,20,1495119518,Sleep researcher,Why school should start later for teens,1219828,829,30,25,2915710,TEDx,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2455,48,933,8,1495206232,Health activist,"When Black women walk, things change",907047,882,31,6,1072311,Yearly TED Conference,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2456,183,898,20,1495465574,Historian,Poverty isn't a lack of character; it's a lack of cash,1419314,2864,84,19,1346032,Yearly TED Conference,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2457,12,509,18,1495552006,Mental health advocate,Why I speak up about living with epilepsy,696847,224,6,10,2205518,Other,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
